Run,Step,BitsPerBase,GrammarSize,NeighborsEvaluated
48,22,2.889135,8,8
52,10,3.567093,12,9
52,11,3.362455,12,6
49,17,3.590581,13,9
30,24,2.770696,10,74
53,6,3.903461,16,5
46,21,3.195680,7,45
54,-1,4.722017,18,0
49,18,3.516081,12,2
43,18,2.856964,12,55
55,-1,4.022878,16,0
48,23,2.878992,7,15
55,0,4.012341,15,2
52,12,3.242168,12,6
49,19,3.383758,11,6
55,1,3.767752,15,2
54,0,4.687112,18,5
53,7,3.887023,17,7
55,2,3.752630,14,1
50,10,3.516653,13,15
47,10,2.991825,14,85
53,8,3.882049,17,2
56,-1,5.411268,14,0
55,3,3.747715,15,3
56,0,4.615735,15,1
56,1,4.600067,15,1
53,9,3.861910,17,4
56,2,4.577950,15,2
51,11,3.421021,10,32
54,1,4.606181,18,8
56,3,3.890950,15,2
55,4,3.652748,16,7
56,4,3.848134,15,2
54,2,4.605748,19,3
53,10,3.758757,16,5
54,3,4.418949,18,1
53,11,3.702898,15,1
53,12,3.692552,14,1
56,5,3.782543,15,2
56,6,3.669963,15,2
48,24,2.878992,7,47
53,13,3.685429,13,4
54,4,4.407509,17,4
44,13,3.389260,13,30
57,-1,3.930562,16,0
57,0,3.930131,15,1
51,12,3.377630,9,17
54,5,4.403951,16,2
56,7,3.629043,14,5
50,11,3.502818,12,24
54,6,4.381429,17,3
56,8,3.627625,14,2
53,14,3.624740,13,9
43,19,2.840359,11,34
49,20,3.371790,10,37
53,15,3.598073,13,3
57,1,3.928945,14,10
53,16,3.544469,12,3
54,7,4.330463,17,7
57,2,3.927879,14,4
51,13,3.115294,9,21
54,8,4.300321,16,2
57,3,3.927125,13,2
56,9,3.605687,14,10
57,4,3.886052,13,1
49,21,3.360699,11,11
50,12,3.500443,12,18
55,5,3.643005,16,23
51,14,3.039380,8,9
57,5,3.834319,13,6
51,15,2.963444,8,2
55,6,3.568796,15,2
49,22,3.292988,10,8
50,13,3.486832,12,7
56,10,3.595386,13,9
54,9,4.272792,15,11
55,7,3.554445,14,4
57,6,3.793405,13,6
44,14,3.320682,13,30
53,17,3.533452,11,20
51,16,2.957523,7,15
50,14,3.435081,12,8
54,10,3.990010,14,8
55,8,3.538710,13,7
56,11,3.587854,13,10
56,12,3.383918,13,2
50,15,3.389661,12,7
51,17,2.818375,7,11
52,13,3.242168,12,77
50,16,3.289499,12,3
58,-1,4.163148,16,0
51,18,2.805902,6,7
53,18,3.510458,11,17
55,9,3.520098,13,12
50,17,3.259098,11,11
55,10,3.503815,12,2
57,7,3.741652,12,23
53,19,3.499441,10,7
57,8,3.731948,12,1
58,0,4.138264,15,11
54,11,3.947894,13,21
55,11,3.486124,11,5
57,9,3.350383,12,4
49,23,3.286853,10,44
50,18,3.253259,10,9
58,1,4.095725,14,4
57,10,3.302570,12,3
55,12,3.463937,11,4
57,11,3.292965,11,2
55,13,3.456010,11,4
57,12,3.281879,10,5
58,2,3.930090,14,6
57,13,3.105723,10,3
44,15,3.242168,12,33
54,12,3.746155,13,12
58,3,3.852538,14,3
51,19,2.805902,6,56
58,4,3.759977,13,2
59,-1,4.091378,15,0
50,19,3.242168,10,18
56,13,3.321470,12,33
58,5,3.616624,13,2
59,0,3.868332,16,1
55,14,3.435916,11,12
54,13,3.601653,12,7
57,14,3.095358,9,11
59,1,3.688675,16,5
58,6,3.585930,13,7
54,14,3.532079,11,4
58,7,3.491760,12,1
53,20,3.264853,10,34
57,15,3.083830,8,7
55,15,3.353745,11,7
57,16,3.081659,8,1
57,17,2.987984,8,1
57,18,2.981839,7,1
57,19,2.970185,6,2
58,8,3.253580,12,6
49,24,3.284521,10,35
53,21,3.255684,9,7
60,-1,4.778006,14,0
53,22,3.233837,9,4
60,0,4.504772,14,2
59,2,3.645637,15,9
43,20,2.840359,11,83
61,-1,4.548511,15,0
58,9,3.158917,12,6
54,15,3.491077,11,12
60,1,4.446937,13,3
61,0,4.474411,16,3
53,23,3.230806,8,8
56,14,3.248603,11,25
60,2,4.400855,14,3
61,1,4.471518,16,2
55,16,3.307590,11,18
56,15,3.235487,11,5
58,10,3.108756,12,9
53,24,3.211882,9,10
61,2,4.414967,15,4
62,-1,4.680106,18,0
60,3,4.359032,13,6
61,3,4.403357,15,2
59,3,3.601676,14,12
62,0,4.675927,19,2
60,4,4.302214,13,1
60,5,4.177062,13,2
62,1,4.675043,19,2
60,6,4.150608,13,1
54,16,3.445008,10,18
61,4,4.339190,14,4
61,5,4.135281,14,1
57,20,2.970185,6,53
61,6,4.071235,13,3
62,2,4.640056,19,4
63,-1,4.440549,18,0
60,7,4.107776,12,6
61,7,3.998303,12,2
60,8,3.864917,12,2
58,11,3.043159,11,15
63,0,4.396609,18,2
54,17,3.405055,10,11
62,3,4.637375,19,5
56,16,3.214721,10,20
60,9,3.812365,11,3
63,1,4.254606,17,2
61,8,3.612478,12,6
59,4,3.554996,13,14
63,2,4.226373,16,2
60,10,3.750772,10,3
61,9,3.532079,12,3
63,3,4.222927,16,1
63,4,4.195520,15,1
59,5,3.520165,13,7
63,5,3.910521,14,4
60,11,3.682641,9,10
61,10,3.491077,12,8
54,18,3.362455,10,20
50,20,3.242168,10,76
64,-1,4.759049,14,0
64,0,3.572545,15,1
55,17,3.282708,12,37
58,12,2.934867,10,24
54,19,3.314423,10,11
63,6,3.894960,14,10
60,12,3.589345,8,13
61,11,3.445008,12,11
56,17,3.194905,9,29
60,13,3.336609,8,3
59,6,3.455234,12,17
63,7,3.891714,14,3
44,16,3.242168,12,72
65,-1,4.137673,15,0
59,7,3.454031,12,4
63,8,3.859184,13,3
65,0,3.912962,15,5
59,8,3.393183,11,6
60,14,3.302642,8,15
62,4,4.634021,18,30
61,12,2.962709,12,14
63,9,3.574401,13,6
62,5,4.597361,18,1
62,6,4.589065,18,1
64,1,3.518534,15,18
55,18,3.273531,11,25
63,10,3.461365,12,4
58,13,2.917130,9,30
61,13,2.873573,11,11
59,9,3.389764,11,16
61,14,2.846487,11,1
62,7,4.588412,17,9
60,15,3.242168,7,17
64,2,3.476673,15,8
62,8,4.298580,17,2
61,15,2.811082,11,3
65,1,3.869101,14,15
65,2,3.855129,14,2
62,9,4.298363,16,4
63,11,3.445069,11,12
59,10,3.382668,10,16
65,3,3.808564,13,5
55,19,3.266045,10,23
55,20,3.258305,10,2
63,12,3.442969,11,9
59,11,3.251678,10,8
61,16,2.796196,10,17
65,4,3.334671,13,7
58,14,2.901935,8,29
60,16,3.145553,7,34
62,10,4.297283,15,17
65,5,3.286905,12,6
59,12,3.185691,10,10
62,11,4.234190,14,2
64,3,3.437704,14,22
56,18,3.194905,9,74
62,12,4.226979,13,2
66,-1,4.598547,18,0
62,13,3.997018,13,3
66,0,4.597552,18,4
65,6,3.177727,12,12
55,21,3.235780,9,26
62,14,3.973185,13,5
63,13,3.425721,10,20
58,15,2.888271,7,25
59,13,3.183788,10,16
54,20,3.314423,10,89
62,15,3.958829,13,5
63,14,3.385070,10,3
67,-1,5.000622,17,0
67,0,4.979280,16,1
66,1,4.539849,18,6
67,1,4.599954,17,1
60,17,3.126988,8,29
64,4,3.411236,14,16
59,14,3.158940,9,9
62,16,3.939577,13,7
66,2,4.154656,17,4
63,15,3.369912,9,9
62,17,3.845728,13,3
59,15,3.151112,10,5
62,18,3.843911,12,1
62,19,3.829232,11,1
67,2,4.564882,16,6
66,3,4.151941,17,4
67,3,3.992847,16,1
62,20,3.782160,11,3
67,4,3.954192,16,1
67,5,3.935196,15,2
64,5,3.402018,13,10
64,6,3.367865,13,1
67,6,3.823042,14,2
59,16,3.094800,10,10
67,7,3.793173,14,1
63,16,3.369385,9,13
67,8,3.787243,13,1
59,17,3.021707,9,3
64,7,3.220669,13,3
60,18,3.101399,8,23
67,9,3.573985,13,5
55,22,3.220255,9,36
64,8,3.208592,12,4
67,10,3.544042,13,1
55,23,3.190457,10,1
66,4,4.095367,17,11
67,11,3.534348,12,2
59,18,2.964181,8,14
58,16,2.861576,8,50
63,17,3.363192,10,17
64,9,3.189416,13,9
66,5,4.044113,17,7
63,18,3.338674,10,4
64,10,3.095877,12,3
61,17,2.796196,10,65
63,19,3.317080,10,2
67,12,3.521950,11,12
68,-1,4.565368,16,0
60,19,2.843623,9,29
62,21,3.747377,10,30
67,13,3.521650,12,5
68,0,4.546957,16,4
68,1,4.403969,16,1
64,11,3.078397,11,7
63,20,3.265492,10,9
68,2,4.375527,16,3
55,24,3.189280,11,30
64,12,3.066410,10,4
68,3,4.372084,15,2
66,6,3.960030,16,9
69,-1,4.491069,16,0
68,4,3.997679,14,1
67,14,3.452852,11,9
60,20,2.812229,9,15
68,5,3.948937,14,4
64,13,3.015817,10,7
69,0,4.465363,15,5
62,22,3.738169,10,18
68,6,3.913805,14,2
64,14,2.935082,10,3
66,7,3.958491,16,6
68,7,3.823122,13,2
69,1,3.890279,15,3
68,8,3.814384,13,1
64,15,2.917640,9,7
68,9,3.442798,12,5
65,7,3.177727,12,83
70,-1,3.921232,13,0
59,19,2.962163,9,51
66,8,3.936074,16,6
64,16,2.904081,8,6
62,23,3.690074,9,17
68,10,3.261223,12,8
66,9,3.886764,16,3
63,21,3.264224,9,31
70,0,3.809930,13,8
70,1,3.752444,13,1
64,17,2.882573,7,13
67,15,3.374035,10,28
69,2,3.710783,15,16
68,11,3.187572,11,6
69,3,3.668563,15,1
69,4,3.660910,14,1
69,5,3.652933,13,1
66,10,3.617152,15,7
69,6,3.634829,13,1
63,22,3.247251,8,10
66,11,3.588528,15,1
68,12,3.146658,10,9
70,2,3.672045,14,12
64,18,2.880749,6,22
58,17,2.861576,8,74
71,-1,3.917839,18,0
66,12,3.457228,15,8
67,16,3.330980,9,22
63,23,3.229607,7,14
68,13,2.976591,11,8
69,7,3.562700,13,12
67,17,3.219919,8,1
60,21,2.805411,10,51
70,3,3.577498,13,6
66,13,3.455624,14,6
67,18,3.156536,8,8
67,19,3.144468,7,1
67,20,3.089531,7,1
71,0,3.686015,17,8
60,22,2.798903,9,11
68,14,2.956522,10,10
67,21,3.077563,6,7
66,14,3.451737,13,6
71,1,3.646815,16,4
62,24,3.673368,9,53
66,15,3.450663,12,4
60,23,2.770757,10,7
72,-1,4.435394,15,0
71,2,3.620158,16,3
59,20,2.932423,10,62
67,22,2.925996,6,20
68,15,2.935417,9,13
69,8,3.509281,12,22
72,0,4.399634,14,6
72,1,4.386262,14,1
71,3,3.401413,16,7
66,16,3.449903,11,10
72,2,4.335176,14,3
64,19,2.879897,6,62
72,3,4.261062,14,1
70,4,3.521215,14,26
68,16,2.918988,8,12
72,4,4.215731,14,4
69,9,3.460219,11,12
72,5,3.979685,13,2
66,17,3.425598,11,10
72,6,3.930610,12,3
66,18,3.350440,10,4
63,24,3.229607,7,61
66,19,3.344080,9,3
72,7,3.881064,11,4
73,-1,4.545653,17,0
70,5,3.502349,14,12
68,17,2.886370,9,18
73,0,4.529468,17,2
71,4,3.320162,17,16
66,20,3.336525,8,6
73,1,4.351081,17,2
64,20,2.858405,7,41
66,21,3.327252,7,6
72,8,3.880626,11,9
67,23,2.925996,6,60
73,2,4.325682,17,2
74,-1,3.905376,16,0
69,10,3.429826,11,21
66,22,3.314423,6,6
71,5,3.259788,16,7
73,3,4.099089,17,2
66,23,3.234472,6,4
72,9,3.771642,11,5
73,4,4.045208,16,2
72,10,3.746195,11,3
70,6,3.460914,13,12
74,0,3.872406,16,6
72,11,3.509281,11,1
70,7,3.220837,13,1
74,1,3.870687,15,2
73,5,3.984284,15,4
74,2,3.854157,15,2
68,18,2.877635,10,24
71,6,3.237308,15,8
72,12,3.460219,10,6
74,3,3.835526,14,1
66,24,3.221337,6,21
71,7,3.218873,15,3
75,-1,4.481923,16,0
72,13,3.353112,10,3
69,11,3.334671,11,17
72,14,3.304874,10,1
73,6,3.886511,15,7
75,0,4.445843,15,5
70,8,3.208505,12,13
72,15,3.259468,9,7
75,1,4.148742,14,1
60,24,2.770757,10,70
70,9,3.164690,12,1
76,-1,4.245099,18,0
68,19,2.834732,9,17
75,2,4.080929,14,5
75,3,3.991755,13,2
75,4,3.874375,12,1
76,0,4.101873,18,6
74,4,3.830923,14,16
75,5,3.874028,11,1
76,1,3.905701,18,1
70,10,3.151860,12,10
59,21,2.932423,10,78
64,21,2.773949,7,73
72,16,3.249658,8,16
73,7,3.422130,16,12
77,-1,4.174456,16,0
71,8,3.208938,14,17
77,0,3.888573,16,1
76,2,3.880723,18,3
72,17,3.247985,7,6
70,11,3.137124,11,6
72,18,3.227308,7,1
74,5,3.822931,14,7
77,1,3.847371,16,3
72,19,3.177727,6,2
71,9,3.176011,14,5
76,3,3.869287,17,4
64,22,2.709020,7,18
69,12,3.286905,10,36
77,2,3.793405,16,5
76,4,3.858902,16,5
71,10,3.170543,13,7
77,3,3.771864,16,2
76,5,3.704289,16,4
77,4,3.609468,16,3
75,6,3.827674,10,22
69,13,3.177727,10,11
73,8,3.346151,15,15
75,7,3.565307,10,2
71,11,3.101551,12,7
75,8,3.492783,9,2
72,20,3.164357,7,41
72,21,3.153186,7,2
71,12,2.943161,11,6
73,9,3.252564,14,7
75,9,3.407414,8,10
76,6,3.669591,16,13
74,6,3.624615,14,25
64,23,2.709020,7,58
78,-1,4.118230,14,0
76,7,3.618646,16,5
73,10,3.198397,13,9
75,10,3.356558,7,13
78,0,4.109388,13,3
72,22,3.075612,7,25
78,1,4.100222,12,5
78,2,4.007253,12,1
78,3,3.981745,11,1
70,12,3.109647,10,45
72,23,3.063255,6,13
78,4,3.962952,11,1
68,20,2.834732,9,73
79,-1,4.042805,17,0
78,5,3.933398,11,3
78,6,3.926277,10,1
71,13,2.930597,10,26
70,13,3.058665,10,6
76,8,3.591066,16,13
79,0,4.019988,16,3
78,7,3.920263,9,5
71,14,2.918032,9,5
79,1,4.018262,16,2
76,9,3.582115,15,5
78,8,3.918546,10,9
78,9,3.801074,10,5
77,5,3.562700,16,35
73,11,3.191354,12,23
71,15,2.905337,8,12
76,10,3.572636,14,7
79,2,4.013927,16,7
72,24,3.060780,7,34
70,14,3.044372,9,17
80,-1,4.054982,17,0
79,3,3.879961,16,3
74,7,3.620146,14,32
78,10,3.788464,9,14
71,16,2.892468,7,15
80,0,3.970403,17,8
79,4,3.858689,15,6
77,6,3.477465,16,11
69,14,3.177727,10,78
81,-1,3.842492,15,0
76,11,3.548384,14,15
77,7,3.386282,16,3
73,12,3.052277,12,17
71,17,2.879897,6,12
77,8,3.324842,16,2
78,11,3.779223,9,15
81,0,3.796437,15,5
75,11,3.356558,7,68
82,-1,5.689787,17,0
82,0,5.681934,18,1
79,5,3.826255,15,8
78,12,3.765935,8,6
82,1,4.006177,18,1
78,13,3.761949,7,3
81,1,3.752882,15,6
82,2,3.890696,18,2
78,14,3.704106,7,5
76,12,3.533252,13,12
78,15,3.635576,6,4
74,8,3.562572,14,22
74,9,3.424354,14,3
80,1,3.924586,16,20
76,13,3.523448,12,12
76,14,3.498898,12,2
77,9,3.274940,16,19
82,3,3.828759,17,15
80,2,3.880033,15,8
71,18,2.805902,6,60
81,2,3.714558,15,27
76,15,3.489084,11,11
79,6,3.811004,14,23
82,4,3.803585,17,9
79,7,3.806816,14,5
82,5,3.617633,17,3
80,3,3.865663,15,12
70,15,3.044372,9,76
83,-1,4.874157,16,0
74,10,3.416629,14,22
74,11,3.416089,13,2
74,12,3.406730,13,1
83,0,4.863901,16,4
78,16,3.635576,6,61
74,13,3.361564,13,1
80,4,3.803952,15,8
84,-1,4.596706,18,0
74,14,3.255516,13,2
79,8,3.788279,14,10
73,13,2.974357,12,52
82,6,3.566577,16,11
83,1,4.536400,16,6
80,5,3.709571,15,4
84,0,4.561879,17,4
83,2,4.526869,16,3
83,3,3.997060,16,1
84,1,4.387541,18,2
79,9,3.786151,13,8
79,10,3.758231,12,1
83,4,3.968328,16,2
71,19,2.805902,6,61
84,2,4.043473,18,2
76,16,3.452253,11,36
85,-1,4.269132,15,0
74,15,3.249566,12,11
74,16,3.248474,11,1
76,17,3.419291,10,3
74,17,3.247719,10,1
83,5,3.953363,16,4
74,18,3.229482,9,1
84,3,3.762095,18,3
74,19,3.181110,9,4
80,6,3.664970,14,13
84,4,3.710506,18,2
85,0,4.256797,15,6
73,14,2.950020,11,15
76,18,3.351584,11,7
83,6,3.777218,16,10
79,11,3.739577,11,15
82,7,3.524249,16,18
76,19,3.341550,10,10
77,10,3.227308,15,44
85,1,4.155408,14,9
84,5,3.671649,18,10
84,6,3.641295,18,1
85,2,4.037447,13,5
76,20,3.284217,10,12
83,7,3.662278,16,14
85,3,3.974152,13,3
83,8,3.624202,16,1
85,4,3.847685,13,3
80,7,3.542753,14,24
84,7,3.606050,17,5
82,8,3.455853,15,16
79,12,3.718441,11,24
83,9,3.608005,17,6
73,15,2.936686,10,28
76,21,3.273859,9,15
79,13,3.681623,11,2
83,10,3.602734,17,2
79,14,3.667490,10,2
85,5,3.754761,12,8
79,15,3.648719,9,3
79,16,3.645653,9,1
81,3,3.714558,15,75
82,9,3.416665,15,8
86,-1,5.128596,18,0
80,8,3.541738,14,13
86,0,4.932542,17,2
86,1,4.881836,16,1
80,9,3.508763,13,2
86,2,4.828870,15,1
85,6,3.621215,13,10
80,10,3.482353,13,3
82,10,3.355508,15,8
73,16,2.915588,9,17
86,3,4.792978,14,3
82,11,3.281203,14,2
79,17,3.629502,9,15
86,4,4.492590,14,1
80,11,3.470917,14,3
84,8,3.525809,17,16
79,18,3.624775,9,4
83,11,3.575751,17,16
76,22,3.229209,8,34
86,5,3.834682,13,4
80,12,3.452945,13,6
83,12,3.531306,17,6
74,20,3.181110,9,72
86,6,3.810104,13,4
83,13,3.468676,17,1
87,-1,3.876977,17,0
80,13,3.420582,13,5
82,12,3.193853,14,13
87,0,3.796946,16,3
80,14,3.409051,12,3
80,15,3.367705,12,1
79,19,3.623961,9,23
80,16,3.356278,11,1
80,17,3.305354,11,2
85,7,3.580707,13,23
80,18,3.293643,11,1
73,17,2.910313,9,25
83,14,3.464438,16,8
86,7,3.630259,14,9
86,8,3.579064,14,1
87,1,3.716096,15,7
82,13,3.193154,14,9
83,15,3.463508,15,2
84,9,3.522879,16,18
80,19,3.282002,10,6
87,2,3.601926,15,4
77,11,3.177727,14,53
76,23,3.229209,8,46
80,20,3.269709,9,3
88,-1,4.573362,15,0
88,0,4.331844,15,1
83,16,3.354661,15,6
87,3,3.543728,15,4
88,1,4.320728,14,2
79,20,3.571621,9,28
86,9,3.536708,13,9
79,21,3.542123,8,2
83,17,3.153502,14,4
79,22,3.533833,7,4
84,10,3.522225,15,10
80,21,3.201030,8,13
73,18,2.893134,8,25
79,23,3.425860,8,6
80,22,3.192050,8,5
88,2,4.307519,13,9
85,8,3.540313,12,24
88,3,4.244212,13,3
79,24,3.386018,7,9
80,23,3.141342,8,6
88,4,4.233214,12,1
89,-1,4.000210,16,0
83,18,3.141996,13,11
87,4,3.453213,14,14
89,0,3.959446,16,2
80,24,3.140489,9,7
82,14,3.193085,13,22
87,5,3.436352,14,2
90,-1,3.971867,17,0
83,19,3.123249,12,6
84,11,3.521544,14,13
86,10,3.493071,12,17
88,5,4.215988,13,10
87,6,3.115044,14,5
90,0,3.915455,16,4
87,7,3.070823,14,1
89,1,3.899678,16,8
88,6,4.173094,13,3
82,15,3.163892,12,8
83,20,3.114503,12,6
89,2,3.635777,15,2
90,1,3.868416,16,4
73,19,2.882564,9,31
88,7,4.163615,12,5
82,16,3.109125,13,5
84,12,3.521327,13,10
89,3,3.586932,14,6
90,2,3.865235,16,6
83,21,3.078070,12,9
87,8,3.016109,13,11
85,9,3.495817,12,31
89,4,3.528374,14,2
83,22,3.060906,11,3
83,23,3.048926,10,3
77,12,3.109107,14,44
77,13,3.107408,13,1
77,14,3.062956,13,2
86,11,3.449971,11,21
90,3,3.803802,16,8
73,20,2.881151,8,20
88,8,4.160912,12,17
90,4,3.757917,16,3
82,17,3.051356,13,18
89,5,3.481002,13,13
77,15,3.060799,12,7
88,9,4.138390,12,6
77,16,3.053153,11,2
87,9,2.977247,13,16
88,10,4.119152,12,2
86,12,3.442818,11,10
77,17,2.999353,10,2
83,24,3.036539,9,17
91,-1,4.585380,16,0
91,0,4.451315,17,1
84,13,3.521085,13,24
77,18,2.988902,9,5
77,19,2.856683,9,1
85,10,3.425725,11,27
90,5,3.754105,16,10
77,20,2.848722,8,4
88,11,4.082576,13,9
90,6,3.742136,16,4
89,6,3.433571,12,17
87,10,2.941534,13,14
86,13,3.400285,10,15
85,11,3.414592,10,11
88,12,4.067200,13,9
91,1,4.422993,16,11
89,7,3.408022,12,6
88,13,3.989620,13,4
91,2,4.403757,16,3
87,11,2.935416,13,8
84,14,3.520856,12,18
88,14,3.988024,13,3
85,12,3.404767,9,12
82,18,3.040273,12,31
77,21,2.836309,7,27
90,7,3.713004,16,12
91,3,4.390128,15,6
84,15,3.484028,12,5
91,4,4.375753,15,1
91,5,4.291227,15,1
88,15,3.981013,12,10
89,8,3.359970,11,20
88,16,3.974111,11,3
73,21,2.873593,9,63
82,19,3.024752,11,13
90,8,3.680662,15,11
91,6,4.255284,15,8
86,14,3.358352,9,29
85,13,3.349938,9,25
89,9,3.278458,11,6
87,12,2.929842,12,19
90,9,3.633465,15,2
90,10,3.630130,15,2
88,17,3.971290,10,14
88,18,3.956920,10,3
91,7,4.252732,15,12
77,22,2.836309,7,52
90,11,3.627436,16,10
87,13,2.891989,12,14
92,-1,3.727776,15,0
88,19,3.951205,9,11
88,20,3.872469,9,1
92,0,3.676185,15,3
89,10,3.178085,10,29
92,1,3.609468,15,2
90,12,3.621519,16,7
92,2,3.591520,15,1
88,21,3.865568,8,8
86,15,3.312455,10,33
85,14,3.347260,9,41
87,14,2.829146,12,13
88,22,3.853180,8,9
89,11,3.168767,9,11
92,3,3.558966,15,5
92,4,3.445278,15,1
86,16,3.300615,9,15
89,12,3.152704,8,13
88,23,3.846823,7,16
90,13,3.583328,15,15
88,24,3.839717,8,14
89,13,3.142171,7,14
93,-1,4.549539,13,0
85,15,3.330659,8,34
91,8,4.240545,15,32
92,5,3.435578,14,15
87,15,2.816940,11,27
92,6,3.432305,14,3
90,14,3.569874,14,13
86,17,3.295958,9,29
93,0,4.404334,12,12
93,1,4.390728,11,1
93,2,4.338319,12,2
82,20,3.024752,11,73
73,22,2.873593,9,81
87,16,2.802637,10,9
94,-1,4.215035,19,0
95,-1,5.088055,15,0
84,16,3.484028,12,78
93,3,4.322322,11,4
96,-1,4.008614,16,0
93,4,4.242407,11,1
95,0,4.331165,16,3
96,0,3.961766,17,1
93,5,4.012801,11,2
91,9,4.186445,15,15
95,1,4.300082,16,2
94,0,4.067248,18,4
92,7,3.389975,13,14
90,15,3.507923,13,13
96,1,3.918737,17,4
93,6,3.926309,12,6
95,2,3.865111,17,4
91,10,4.154198,15,5
94,1,3.954663,18,5
89,14,3.142171,7,59
92,8,3.284398,13,5
85,16,3.305666,9,46
97,-1,4.319627,16,0
87,17,2.788205,9,19
93,7,3.923848,12,8
97,0,4.311761,15,3
95,3,3.610224,18,6
90,16,3.445426,12,10
94,2,3.910116,17,4
96,2,3.916607,17,9
97,1,4.311439,15,2
91,11,3.964038,15,7
90,17,3.440306,12,3
95,4,3.587962,18,2
96,3,3.915157,16,2
93,8,3.844681,11,6
97,2,4.305518,14,3
95,5,3.532984,17,2
96,4,3.905455,15,2
92,9,3.242168,13,10
97,3,4.303864,13,5
91,12,3.947418,16,6
96,5,3.680388,15,4
96,6,3.633376,14,1
90,18,3.431064,13,9
85,17,3.278183,8,24
97,4,3.953914,13,3
96,7,3.629052,15,2
95,6,3.470527,16,7
97,5,3.942403,14,2
97,6,3.889516,14,2
93,9,3.832281,10,15
97,7,3.522319,13,3
94,3,3.868682,16,14
96,8,3.609210,15,6
91,13,3.929698,16,15
90,19,3.338335,12,17
86,18,3.295958,9,71
93,10,3.795574,9,20
98,-1,3.728124,16,0
93,11,3.503778,9,1
85,18,3.053027,8,35
85,19,3.046965,9,3
85,20,3.011900,9,1
95,7,3.466342,16,20
91,14,3.914501,16,6
98,0,3.513288,16,5
97,8,3.512710,13,19
94,4,3.733651,16,15
93,12,3.436696,8,9
85,21,2.942152,8,6
95,8,3.342863,16,3
91,15,3.752841,16,3
96,9,3.601460,15,19
98,1,3.502515,15,3
95,9,3.317586,16,3
98,2,3.491410,14,3
91,16,3.692925,15,4
94,5,3.720208,16,6
96,10,3.532046,15,5
91,17,3.632398,15,1
93,13,3.362455,8,11
94,6,3.676596,15,2
97,9,3.501392,12,10
96,11,3.470713,14,2
91,18,3.518127,14,4
85,22,2.930738,7,18
95,10,3.224565,15,6
96,12,3.428097,14,3
97,10,3.449342,12,6
93,14,3.109966,8,13
95,11,3.182699,14,5
98,3,3.479761,13,11
87,18,2.788205,9,73
99,-1,4.781754,16,0
90,20,3.334881,11,31
94,7,3.661328,16,10
94,8,3.644390,16,1
95,12,3.147994,14,4
85,23,2.922438,7,18
99,0,4.670517,15,3
91,19,3.508964,13,11
99,1,4.640505,14,1
91,20,3.350515,13,3
99,2,4.474354,14,2
99,3,4.442273,13,2
99,4,4.381874,14,1
99,5,4.031445,13,3
91,21,3.276844,12,6
97,11,3.413996,11,22
99,6,3.496562,12,3
99,7,3.442688,12,1
98,4,3.459492,13,19
96,13,3.388273,13,21
90,21,3.317445,10,22
94,9,3.602245,16,16
97,12,3.395011,11,12
99,8,3.387277,11,10
91,22,3.268540,11,18
93,15,3.044828,9,53
99,9,3.380678,10,6
97,13,3.363571,11,9
99,10,3.373353,9,4
92,10,3.242168,13,80
95,13,3.008113,14,28
96,14,3.336309,13,16
100,-1,4.399141,17,0
85,24,2.903218,7,59
101,-1,5.170527,16,0
100,0,4.293068,17,3
101,0,4.905100,17,1
95,14,3.006346,14,3
99,11,3.332755,9,7
101,1,4.854508,17,1
93,16,3.032498,8,13
97,14,3.353222,10,8
100,1,4.245432,18,3
94,10,3.595557,15,17
91,23,3.260343,10,15
98,5,3.395155,12,23
90,22,3.316311,9,30
99,12,3.314423,9,5
94,11,3.576431,15,1
94,12,3.545275,14,1
101,2,4.288723,17,4
100,2,4.203884,17,4
98,6,3.282775,12,5
101,3,4.030805,17,2
94,13,3.514585,14,4
97,15,3.342013,9,16
95,15,2.912324,13,11
100,3,4.153638,16,7
100,4,4.043766,17,1
97,16,3.277208,9,4
94,14,3.480702,14,9
100,5,3.985823,17,2
94,15,3.450824,13,1
100,6,3.985420,17,1
97,17,3.268500,8,6
100,7,3.869890,17,2
101,4,4.019235,17,10
101,5,3.988054,17,2
100,8,3.624806,16,4
101,6,3.823419,17,1
98,7,3.242736,11,18
91,24,3.251291,9,29
94,16,3.450595,13,8
101,7,3.606425,17,1
102,-1,3.784751,16,0
95,16,2.845185,12,13
90,23,3.313381,10,37
93,17,3.016763,8,44
102,0,3.762658,15,3
100,9,3.576535,15,5
98,8,3.237985,11,6
97,18,3.239142,8,16
94,17,3.413546,13,7
101,8,3.573497,16,5
97,19,3.176135,8,5
102,1,3.752823,16,4
102,2,3.611086,16,1
101,9,3.504604,15,2
102,3,3.540143,15,4
94,18,3.372145,12,8
98,9,3.198765,10,11
94,19,3.304425,12,2
96,15,3.229482,13,40
102,4,3.508924,14,2
95,17,2.833621,11,13
94,20,3.293643,11,1
102,5,3.430719,14,2
100,10,3.506951,15,15
97,20,2.778243,8,21
94,21,3.193315,11,7
102,6,3.392796,14,8
101,10,3.426252,14,13
94,22,3.181562,10,6
95,18,2.812797,10,14
102,7,3.381043,13,6
94,23,3.169373,9,5
101,11,3.369075,14,6
94,24,3.099557,8,2
102,8,3.378334,12,3
99,13,3.314423,9,78
97,21,2.709020,7,23
103,-1,4.664114,18,0
102,9,3.331727,12,1
104,-1,4.199632,16,0
100,11,3.177727,15,20
